ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Prob
ALL_BATCH_2.3990.1_ORF_1	1438	+	2	8	520	513	0.9418	0.858041754456155	0.999305049886747
ALL_BATCH_2.3990.1_ORF_2	1438	+	3	903	1040	138	1.0235	0.00905028892647953	0.00281988527275262
ALL_BATCH_2.3990.1_ORF_3	1438	-	1	1351	1241	111	0.6549	0.857185447249795	0.00624738199669179
ALL_BATCH_2.3990.1_ORF_4	1438	-	3	419	309	111	0.7913	-0.520167125713088	0.00030062385901344
ALL_BATCH_2.3990.1_ORF_5	1438	+	3	249	338	90	0.7591	0.186472340677547	0.000787675493761828
ALL_BATCH_2.3992.1_ORF_1	1662	-	2	311	159	153	0.7917	1.0503015315798	0.0115649450245556
ALL_BATCH_2.3992.1_ORF_2	1662	-	3	1114	1013	102	0.8879	1.01469063866649	0.00253964370417844
ALL_BATCH_2.3992.1_ORF_3	1662	+	3	1341	1427	87	0.771	1.02009083038626	0.00147302892670803
ALL_BATCH_2.3992.1_ORF_4	1662	+	2	191	274	84	0.8634	0.36501544830792	0.000325583892042377
ALL_BATCH_2.3992.1_ORF_5	1662	+	2	1058	1138	81	0.7879	0.512197993543323	0.000389240773545148
ALL_BATCH_2.3997.3_ORF_1	1797	+	3	84	1733	1650	0.9724	1.2774364479213	1
ALL_BATCH_2.3997.3_ORF_2	1797	-	1	645	445	201	0.9938	0.38689347343666	0.00621596065606134
ALL_BATCH_2.3997.3_ORF_3	1797	-	1	858	700	159	1.0114	-0.00646418339031295	0.000728539345975025
ALL_BATCH_2.3997.3_ORF_4	1797	-	1	231	100	132	0.9911	-0.0312334070802618	0.000300335021307651
ALL_BATCH_2.3997.3_ORF_5	1797	-	3	1534	1403	132	0.9431	0.569167383593793	0.00114114111958386
ALL_BATCH_2.3999.1_ORF_1	2521	+	1	1	1077	1077	0.9558	1.07574537207529	0.99999999364038
ALL_BATCH_2.3999.1_ORF_2	2521	-	2	738	586	153	0.893	0.00838044190429194	1.13059771706712e-05
ALL_BATCH_2.3999.1_ORF_3	2521	+	2	170	295	126	0.9174	0.0394995958526202	5.52002515259088e-06
ALL_BATCH_2.3999.1_ORF_4	2521	+	2	1046	1153	108	0.7543	0.251254396155657	4.50070751216481e-06
ALL_BATCH_2.3999.1_ORF_5	2521	-	1	880	776	105	0.9117	-0.224347678083701	1.59358472155587e-06
ALL_BATCH_2.4001.1_ORF_1	877	+	1	13	765	753	0.9782	1.26670823954085	0.999999990603232
ALL_BATCH_2.4001.1_ORF_2	877	+	2	29	172	144	1.1786	0.223504580057048	0.116955467713783
ALL_BATCH_2.4001.1_ORF_3	877	+	2	716	850	135	0.7073	0.434913199120529	0.0962119929553167
ALL_BATCH_2.4001.1_ORF_4	877	-	2	168	61	108	0.9354	-0.409435049268765	0.00831344076011402
ALL_BATCH_2.4001.1_ORF_5	877	-	3	797	708	90	0.8931	0.658707612958579	0.0518501444121127
ALL_BATCH_2.4003.1_ORF_1	1157	-	2	982	776	207	1.0938	1.19125891999677	0.623426533334831
ALL_BATCH_2.4003.1_ORF_2	1157	+	1	778	972	195	0.9999	-0.10489845612957	0.0510862439764615
ALL_BATCH_2.4003.1_ORF_3	1157	-	2	397	251	147	1.1932	-0.0905337564747758	0.0154822463993837
ALL_BATCH_2.4003.1_ORF_4	1157	-	3	846	733	114	0.4762	0.0641896729176322	0.00428511420666604
ALL_BATCH_2.4003.1_ORF_5	1157	+	2	299	403	105	1.2369	-0.864398185957301	0.000782448178015366
ALL_BATCH_2.4007.2_ORF_1	3436	+	1	2017	2727	711	0.9588	0.90271639113035	0.92705989447693
ALL_BATCH_2.4007.2_ORF_2	3436	-	2	582	1	582	0.8579	0.959294167246604	0.215001434578409
ALL_BATCH_2.4007.2_ORF_3	3436	+	1	1324	1674	351	0.9208	0.917137132829981	0.000255478840416704
ALL_BATCH_2.4007.2_ORF_4	3436	+	2	1601	1921	321	0.7881	0.864819288894037	8.14352420845701e-05
ALL_BATCH_2.4007.2_ORF_5	3436	-	3	1046	726	321	0.8709	1.08674911764657	0.000146359884864891
ALL_BATCH_2.4011.1_ORF_1	1565	-	1	1181	114	1068	1.2703	1.08478918193387	0.999999999965083
ALL_BATCH_2.4011.1_ORF_2	1565	-	2	979	104	876	1.2472	-0.939718010638572	0.999998804561368
ALL_BATCH_2.4011.1_ORF_3	1565	+	2	1190	1351	162	0.6911	0.351123245728632	0.00470973400999054
ALL_BATCH_2.4011.1_ORF_4	1565	-	2	1330	1205	126	0.8274	0.728954621685611	0.00431748255778578
ALL_BATCH_2.4011.1_ORF_5	1565	+	2	713	799	87	1.048	-0.574992484802888	8.22309726847823e-05
ALL_BATCH_2.4016.1_ORF_1	4985	-	3	993	781	213	0.9558	1.02242487003037	1.23651041495212e-09
ALL_BATCH_2.4016.1_ORF_2	4985	+	3	3003	3203	201	1.0321	0.962750834444905	8.06530751389845e-10
ALL_BATCH_2.4016.1_ORF_3	4985	-	1	3170	3012	159	1.108	0.903070513786152	2.13577355722402e-10
ALL_BATCH_2.4016.1_ORF_4	4985	+	3	3489	3635	147	0.478	0.702449439134965	5.25778749403378e-11
ALL_BATCH_2.4016.1_ORF_5	4985	-	2	520	380	141	0.7979	0.768458342206289	6.86074523709466e-11
ALL_BATCH_2.4021.1_ORF_1	1126	+	3	360	509	150	0.5872	0.622567003062463	0.0565719436140832
ALL_BATCH_2.4021.1_ORF_2	1126	+	2	890	1027	138	0.7137	1.22718765686068	0.158650847903934
ALL_BATCH_2.4021.1_ORF_3	1126	-	1	448	353	96	0.7799	0.0544352193521362	0.00381798741419334
ALL_BATCH_2.4024.1_ORF_1	620	+	3	27	170	144	0.5066	0.904151010064096	0.577451531681811
ALL_BATCH_2.4028.1_ORF_1	2101	+	1	103	1080	978	0.8965	1.01771412889165	0.999999984475052
ALL_BATCH_2.4028.1_ORF_2	2101	+	2	287	457	171	0.982	0.284206874998611	0.000383939093769899
ALL_BATCH_2.4028.1_ORF_3	2101	+	1	1312	1458	147	0.5132	0.919288575047871	0.000521866710894739
ALL_BATCH_2.4028.1_ORF_4	2101	+	1	1165	1299	135	0.4818	0.746353988151935	0.000237672491689283
ALL_BATCH_2.4028.1_ORF_5	2101	-	1	1078	953	126	0.923	0.0580373642122531	5.59847850128492e-05
ALL_BATCH_2.4034.1_ORF_1	2307	+	3	1683	2084	402	0.7523	0.893605546098719	0.299361959076855
ALL_BATCH_2.4034.1_ORF_2	2307	+	2	122	283	162	0.4049	0.967715017809656	0.000272290698900382
ALL_BATCH_2.4034.1_ORF_3	2307	-	2	935	828	108	0.4945	1.35781473213196	0.000143194494605162
ALL_BATCH_2.4034.1_ORF_4	2307	+	2	701	799	99	0.6762	0.451744686256218	1.61009939828103e-05
ALL_BATCH_2.4034.1_ORF_5	2307	+	1	1984	2076	93	1.0584	-0.502167011496178	2.13451539544634e-06
ALL_BATCH_2.4036.1_ORF_1	2781	-	2	1736	1113	624	0.8515	1.0729340846033	0.977251919439804
ALL_BATCH_2.4036.1_ORF_2	2781	-	3	1018	731	288	1.096	0.813480056478753	0.00122610445581617
ALL_BATCH_2.4036.1_ORF_3	2781	+	1	652	825	174	0.7667	0.796120191344274	2.83784851203488e-05
ALL_BATCH_2.4036.1_ORF_4	2781	+	3	2667	2780	114	0.6059	1.01852641828364	6.73035483367188e-06
ALL_BATCH_2.4036.1_ORF_5	2781	+	2	2216	2323	108	0.6765	1.29738506543879	1.13855486615815e-05
ALL_BATCH_2.4041.1_ORF_1	1865	+	1	673	1683	1011	0.9614	0.965110350816616	0.99999999828833
ALL_BATCH_2.4041.1_ORF_2	1865	-	3	1350	1201	150	0.9057	0.0736347889993645	0.000420072868152528
ALL_BATCH_2.4041.1_ORF_3	1865	-	1	404	291	114	1.0146	0.48056368447969	0.000401311067116636
ALL_BATCH_2.4041.1_ORF_4	1865	-	1	113	9	105	0.3322	0.725436912626438	0.000286832500988278
ALL_BATCH_2.4041.1_ORF_5	1865	-	1	1028	939	90	0.6447	0.885818321645124	0.000352379509104255
ALL_BATCH_2.4041.2_ORF_1	2578	+	3	1386	2396	1011	0.9614	0.965110350816616	0.999999919412705
ALL_BATCH_2.4041.2_ORF_2	2578	-	3	2063	1914	150	0.9057	0.0736347889993645	8.92599747163691e-06
ALL_BATCH_2.4041.2_ORF_3	2578	-	3	404	291	114	1.0146	0.48056368447969	8.5271771564752e-06
ALL_BATCH_2.4041.2_ORF_4	2578	-	3	113	9	105	0.3322	0.725436912626438	6.0940193802521e-06
ALL_BATCH_2.4041.2_ORF_5	2578	-	1	1741	1652	90	0.6447	0.885818321645124	7.48710611351233e-06
ALL_BATCH_2.4042.1_ORF_1	570	-	2	479	3	477	0.9614	1.11386113900526	0.999989716487524
ALL_BATCH_2.4042.1_ORF_2	570	+	1	124	213	90	0.6447	0.885818321645124	0.277998046081074
ALL_BATCH_2.4045.1_ORF_1	1504	+	3	183	290	108	0.3374	0.690756376211112	0.00204381161343756
ALL_BATCH_2.4045.1_ORF_2	1504	-	1	205	101	105	0.6565	0.548454229243222	0.00180715938036245
ALL_BATCH_2.4045.1_ORF_3	1504	-	1	457	377	81	0.8087	1.2818038620369	0.00543539151079811
ALL_BATCH_2.4045.1_ORF_4	1504	-	1	1417	1340	78	1.062	0.707948075254959	0.00168361082956874
ALL_BATCH_2.4045.1_ORF_5	1504	-	1	1297	1220	78	0.5684	0.377927985639719	0.000501101139918322
ALL_BATCH_2.4061.1_ORF_1	1135	+	1	472	1134	663	0.967	1.16151441820822	0.999999272642974
ALL_BATCH_2.4061.1_ORF_2	1135	-	1	859	770	90	0.8754	-0.0660020387855234	0.00251767953705786
ALL_BATCH_2.4061.1_ORF_3	1135	-	1	496	419	78	0.9468	0.110380491645232	0.00281163057983618
ALL_BATCH_2.4065.2_ORF_1	736	-	2	324	232	93	0.5996	0.669057125829099	0.0910546947696035
ALL_BATCH_2.4065.2_ORF_2	736	-	3	605	513	93	0.6762	0.36296140705397	0.0505079370146414
ALL_BATCH_2.4065.2_ORF_3	736	+	2	536	613	78	0.5615	1.15637828481145	0.15890421406792
ALL_BATCH_2.4081.1_ORF_1	4119	+	2	56	2530	2475	0.9558	1.21564687507203	1
ALL_BATCH_2.4081.1_ORF_2	4119	+	2	2840	3934	1095	0.9888	1.02020628262362	0.999977085685982
ALL_BATCH_2.4081.1_ORF_3	4119	-	2	866	681	186	1.1569	-0.480439495401306	2.24985254719179e-09
ALL_BATCH_2.4081.1_ORF_4	4119	-	2	3086	2922	165	0.8595	0.648333196157879	1.21892969600902e-08
ALL_BATCH_2.4081.1_ORF_5	4119	+	3	3183	3344	162	0.9406	-0.185161529632869	1.76734293308406e-09
ALL_BATCH_2.4081.3_ORF_1	2285	+	1	196	2109	1914	1.0042	1.20499230603619	1
ALL_BATCH_2.4081.3_ORF_2	2285	-	2	835	551	285	0.9021	0.14769574779887	0.00295292239321395
ALL_BATCH_2.4081.3_ORF_3	2285	-	2	406	224	183	0.852	0.497073012687724	0.000294854939028597
ALL_BATCH_2.4081.3_ORF_4	2285	-	3	540	385	156	0.9849	0.269352638601256	8.7772872552738e-05
ALL_BATCH_2.4081.3_ORF_5	2285	+	2	1772	1879	108	1.0806	0.0864035830640979	1.48915112336872e-05
ALL_BATCH_2.4090.1_ORF_1	1191	-	3	1111	383	729	0.9978	1.14656060658761	0.999999863593988
ALL_BATCH_2.4090.1_ORF_2	1191	+	3	966	1175	210	1.1314	1.10697578756099	0.562535371183129
ALL_BATCH_2.4090.1_ORF_3	1191	+	2	389	514	126	0.9789	-0.0624441596740957	0.00606178726712377
ALL_BATCH_2.4090.1_ORF_4	1191	+	2	146	256	111	0.6363	0.441339472347295	0.00894357709916544
ALL_BATCH_2.4090.1_ORF_5	1191	-	1	981	886	96	1.056	-0.182454878521946	0.00201413935560764
ALL_BATCH_2.4102.1_ORF_1	1057	+	2	323	901	579	0.9888	1.01979608518834	0.99999192426147
ALL_BATCH_2.4102.1_ORF_2	1057	+	3	744	935	192	0.9517	-0.179351336222906	0.0637340181694471
ALL_BATCH_2.4102.1_ORF_3	1057	+	1	4	162	159	0.4583	0.738479767068658	0.116785559748228
ALL_BATCH_2.4102.1_ORF_4	1057	-	2	528	388	141	0.9789	0.791475769880973	0.123183543005925
ALL_BATCH_2.4102.1_ORF_5	1057	+	2	140	247	108	0.8255	0.367884465622119	0.0168135637348212
ALL_BATCH_2.4105.1_ORF_1	1030	+	2	86	907	822	0.9008	0.893336483695094	0.99999999315225
ALL_BATCH_2.4105.1_ORF_2	1030	+	3	711	1025	315	1.0602	0.247146213875168	0.90318833190271
ALL_BATCH_2.4105.1_ORF_3	1030	-	3	254	90	165	0.9535	-0.103568164978979	0.0400623179160433
ALL_BATCH_2.4105.1_ORF_4	1030	-	3	458	342	117	0.9618	0.491322917680256	0.0375717840077652
ALL_BATCH_2.4105.1_ORF_5	1030	+	1	115	228	114	0.9546	-0.610565508576827	0.00280800827897514
ALL_BATCH_2.4112.3_ORF_1	7741	+	1	4123	7551	3429	1.0762	1.28744250145609	1
ALL_BATCH_2.4112.3_ORF_2	7741	+	2	581	2011	1431	0.8847	0.914613486314652	0.70467877659568
ALL_BATCH_2.4112.3_ORF_3	7741	-	3	2726	2049	678	1.0552	0.903250683868673	4.09589633027651e-10
ALL_BATCH_2.4112.3_ORF_4	7741	-	3	3263	2832	432	1.0266	1.15048635933957	4.35357218122136e-13
ALL_BATCH_2.4112.3_ORF_5	7741	-	3	4598	4323	276	0.8931	0.609032794791103	2.22044604925031e-16
ALL_BATCH_2.4112.4_ORF_1	6203	+	2	2585	6013	3429	1.0762	1.28744250145609	1
ALL_BATCH_2.4112.4_ORF_2	6203	+	2	581	2011	1431	0.8847	0.914613486314652	0.999896773697168
ALL_BATCH_2.4112.4_ORF_3	6203	-	3	3060	2785	276	0.8931	0.609032794791103	4.15513119360173e-12
ALL_BATCH_2.4112.4_ORF_4	6203	-	2	898	674	225	1.0438	0.0439490236712072	2.81556025893077e-13
ALL_BATCH_2.4112.4_ORF_5	6203	-	3	1473	1255	219	0.8285	0.744189259733619	9.64145609036612e-13
ALL_BATCH_2.4117.1_ORF_1	1101	+	2	65	169	105	0.7437	0.69484628072533	0.0236541005857443
ALL_BATCH_2.4117.1_ORF_2	1101	+	1	1003	1101	99	0.9618	1.12650566991977	0.0625303571829129
ALL_BATCH_2.4117.1_ORF_3	1101	+	3	216	305	90	0.7227	0.419598911680433	0.00798034203816359
ALL_BATCH_2.4117.1_ORF_4	1101	+	2	170	253	84	0.6864	0.596322154074524	0.00965832153304196
ALL_BATCH_2.4124.2_ORF_1	2008	+	1	790	1500	711	0.8742	0.988720230103046	0.999968850566789
ALL_BATCH_2.4124.2_ORF_2	2008	+	2	401	808	408	0.8195	1.23519852209723	0.857191935561603
ALL_BATCH_2.4124.2_ORF_3	2008	-	3	356	156	201	0.4818	0.917509228138385	0.00420918361205035
ALL_BATCH_2.4124.2_ORF_4	2008	+	1	37	228	192	1.0444	1.43132939271187	0.0173351537976729
ALL_BATCH_2.4124.2_ORF_5	2008	-	3	1310	1134	177	0.8546	0.668056742299897	0.00163069225941556
ALL_BATCH_2.4124.3_ORF_1	1317	+	2	401	1315	915	0.7943	1.03757856141244	0.999999998435312
ALL_BATCH_2.4124.3_ORF_2	1317	-	2	356	156	201	0.4818	0.917509228138385	0.150172503675404
ALL_BATCH_2.4124.3_ORF_3	1317	+	1	37	228	192	1.0444	1.43132939271187	0.424454887084372
ALL_BATCH_2.4124.3_ORF_4	1317	-	1	510	406	105	0.8973	0.666264227307729	0.00807060256909597
ALL_BATCH_2.4124.3_ORF_5	1317	+	3	645	734	90	0.6099	1.09042708558757	0.0104386090190575
ALL_BATCH_2.4126.1_ORF_1	3969	+	2	2570	3808	1239	1.1136	1.07739820826385	0.999999894601133
ALL_BATCH_2.4126.1_ORF_2	3969	-	1	2940	2752	189	1.0679	0.700016383127092	7.6896488988163e-08
ALL_BATCH_2.4126.1_ORF_3	3969	-	2	269	90	180	0.6301	0.230577590004254	1.3330131928517e-08
ALL_BATCH_2.4126.1_ORF_4	3969	+	3	3303	3452	150	1.2439	-0.622874774572645	1.34004942195736e-09
ALL_BATCH_2.4126.1_ORF_5	3969	-	1	3663	3541	123	1.0561	0.485417501885453	6.39842528925461e-09
ALL_BATCH_2.4127.1_ORF_1	1232	+	1	1	894	894	1.0264	1.16764244560527	0.999999998887572
ALL_BATCH_2.4127.1_ORF_2	1232	+	1	955	1140	186	0.6303	0.701397410484503	0.110610607911297
ALL_BATCH_2.4127.1_ORF_3	1232	+	2	287	376	90	0.9666	0.0681938044521406	0.00220789266184901
ALL_BATCH_2.4127.1_ORF_4	1232	-	2	541	461	81	1.0066	0.158422572311143	0.00215113101398244
ALL_BATCH_2.4127.3_ORF_1	313	+	3	36	221	186	0.6303	0.701397410484503	0.946860692749776
ALL_BATCH_2.4129.1_ORF_1	489	+	1	157	414	258	1.0146	1.3050968136001	0.997080376382234
ALL_BATCH_2.4129.1_ORF_2	489	-	2	374	234	141	1.0348	0.394262202708074	0.560810764062757
ALL_BATCH_2.4129.1_ORF_3	489	+	2	215	301	87	1.0837	-0.531610766715528	0.0304604980265408
ALL_BATCH_2.4129.1_ORF_4	489	-	3	391	311	81	1.0476	0.0291883505830766	0.0843288019295553
ALL_BATCH_2.4136.1_ORF_1	3406	+	2	1898	3343	1446	1.0252	1.11236688831606	0.999999999989948
ALL_BATCH_2.4136.1_ORF_2	3406	+	2	161	1102	942	0.9902	1.4290324763009	0.999981190671383
ALL_BATCH_2.4136.1_ORF_3	3406	-	2	525	100	426	0.8991	0.702538361015345	0.00170817797062849
ALL_BATCH_2.4136.1_ORF_4	3406	+	3	2142	2459	318	1.1552	-0.0903602942362762	1.36614254176013e-05
ALL_BATCH_2.4136.1_ORF_5	3406	-	3	722	531	192	1.0214	0.148133286754409	4.747750074629e-07
ALL_BATCH_2.4154.1_ORF_1	864	-	1	495	355	141	0.566	0.883116955783736	0.251694085162806
ALL_BATCH_2.4164.1_ORF_1	906	-	3	661	332	330	0.7459	0.824132806670182	0.987754198271854
ALL_BATCH_2.4164.1_ORF_2	906	+	1	439	519	81	0.4644	0.168097027278292	0.00772502020949721
ALL_BATCH_2.4164.1_ORF_3	906	+	2	446	526	81	0.6444	-0.167428214490514	0.00423164713957526
ALL_BATCH_2.4170.1_ORF_1	1147	+	1	502	909	408	0.6577	1.20656791580518	0.998032003399719
ALL_BATCH_2.4170.1_ORF_2	1147	-	2	120	13	108	0.8503	0.63162070624705	0.0193442455805562
ALL_BATCH_2.4170.1_ORF_3	1147	+	3	6	107	102	0.5571	0.959515168859548	0.0260222384185491
ALL_BATCH_2.4170.1_ORF_4	1147	+	3	363	464	102	0.8515	0.917514678792706	0.0308331138568782
ALL_BATCH_2.4192.1_ORF_1	2961	+	3	558	1184	627	0.8657	1.20380345267455	0.960524830007111
ALL_BATCH_2.4192.1_ORF_2	2961	-	2	2063	1506	558	1.1136	1.0358476710022	0.723454329741895
ALL_BATCH_2.4192.1_ORF_3	2961	+	3	1971	2282	312	1.041	-0.235738976653653	8.13726921699399e-05
ALL_BATCH_2.4192.1_ORF_4	2961	-	3	2692	2525	168	0.7461	1.24124015749679	2.44608303176978e-05
ALL_BATCH_2.4192.1_ORF_5	2961	-	2	2435	2283	153	1.0611	1.21924829832074	1.98082449742339e-05
ALL_BATCH_2.4198.1_ORF_1	1130	+	1	298	390	93	0.5551	-0.237917122547007	0.00142113958508768
ALL_BATCH_2.4198.1_ORF_2	1130	-	3	912	829	84	0.4814	-0.0242537766705698	0.00165550994666463
ALL_BATCH_2.4198.1_ORF_3	1130	+	1	1030	1110	81	0.6282	0.75230640738016	0.0102305365610119
ALL_BATCH_2.4198.1_ORF_4	1130	-	1	503	426	78	0.9804	-0.272143296639325	0.00123877358536683
ALL_BATCH_2.4198.1_ORF_5	1130	-	3	1083	1006	78	0.366	1.2486554853613	0.0226899105444856
ALL_BATCH_2.4198.2_ORF_1	1131	-	3	913	797	117	0.7591	0.184042715518927	0.00917775439308905
ALL_BATCH_2.4198.2_ORF_2	1131	+	1	298	390	93	0.5551	-0.237917122547007	0.00141349362376258
ALL_BATCH_2.4198.2_ORF_3	1131	+	2	1031	1111	81	0.6282	0.75230640738016	0.0101759776028715
ALL_BATCH_2.4198.2_ORF_4	1131	-	2	503	426	78	0.9804	-0.272143296639325	0.00123210757206712
ALL_BATCH_2.4198.2_ORF_5	1131	-	3	1084	1007	78	0.366	1.2486554853613	0.0225704215440935
ALL_BATCH_2.4201.1_ORF_1	720	+	2	368	508	141	0.5309	-0.110851108312537	0.0673283766666062
ALL_BATCH_2.4201.2_ORF_1	769	+	3	417	557	141	0.5309	-0.110851108312537	0.0524914207368893
ALL_BATCH_2.4201.3_ORF_1	638	+	1	286	426	141	0.5309	-0.110851108312537	0.101062063963601
ALL_BATCH_2.4201.4_ORF_1	779	+	1	427	567	141	0.5309	-0.110851108312537	0.0498685551673115
ALL_BATCH_2.4201.4_ORF_2	779	+	1	124	216	93	0.7958	0.499296458817711	0.0605054398110786
ALL_BATCH_2.4205.1_ORF_1	3556	-	3	2612	1269	1344	0.9978	1.15613605101198	0.999999999551312
ALL_BATCH_2.4205.1_ORF_2	3556	-	3	740	273	468	1.2327	0.852284311046723	0.00512694798213711
ALL_BATCH_2.4205.1_ORF_3	3556	-	1	649	260	390	1.136	-0.449167294030178	2.27462022723784e-05
ALL_BATCH_2.4205.1_ORF_4	3556	-	2	975	643	333	1.0532	1.03039933117061	0.000114047459378861
ALL_BATCH_2.4205.1_ORF_5	3556	+	3	510	713	204	1.2169	-1.19275750863454	1.66284631502787e-08
ALL_BATCH_2.4213.1_ORF_1	1395	+	3	993	1145	153	0.7881	0.480258359421406	0.0131357779555479
ALL_BATCH_2.4213.1_ORF_2	1395	+	1	616	717	102	0.6999	-0.280919611743866	0.000460994406188261
ALL_BATCH_2.4213.1_ORF_3	1395	-	3	1093	1007	87	0.9678	0.744387385112499	0.00395442036660637
ALL_BATCH_2.4229.1_ORF_1	1294	-	3	305	141	165	0.4531	0.592920148743681	0.0303920942499182
ALL_BATCH_2.4229.1_ORF_2	1294	+	3	234	356	123	0.478	0.844044368989638	0.0159207712951681
ALL_BATCH_2.4229.1_ORF_3	1294	-	3	1208	1119	90	0.5647	0.43129103098103	0.00251228254276258
ALL_BATCH_2.4229.1_ORF_4	1294	-	3	458	378	81	1.049	0.869650080839738	0.00815564369306149
ALL_BATCH_2.4234.1_ORF_1	1996	+	3	132	932	801	1.1029	0.352067077247719	0.999993155351662
ALL_BATCH_2.4234.1_ORF_2	1996	+	1	97	645	549	1.1705	-0.423927550525799	0.930985897166407
ALL_BATCH_2.4234.1_ORF_3	1996	+	1	1882	1995	114	0.8356	0.309243785597838	0.000113150492490957
ALL_BATCH_2.4234.1_ORF_4	1996	+	3	1503	1580	78	0.6158	0.388044414778345	3.75705840677663e-05
ALL_BATCH_2.4234.6_ORF_1	1932	+	1	97	1035	939	1.0405	0.0984277972037542	0.999999854372767
ALL_BATCH_2.4234.6_ORF_2	1932	-	2	641	129	513	1.2637	-0.321671463098513	0.899100489586924
ALL_BATCH_2.4234.6_ORF_3	1932	+	2	596	868	273	1.1965	-0.805321290739448	0.00203617799140346
ALL_BATCH_2.4234.6_ORF_4	1932	+	3	1818	1931	114	0.8356	0.309243785597838	0.000159879756597587
ALL_BATCH_2.4234.6_ORF_5	1932	+	2	1439	1516	78	0.6158	0.388044414778345	5.30882652099069e-05
ALL_BATCH_2.4234.8_ORF_1	2147	+	1	97	963	867	1.0691	0.286728970150621	0.999997444610744
ALL_BATCH_2.4234.8_ORF_2	2147	+	2	596	781	186	1.0443	-0.32002675002423	0.000124138268918725
ALL_BATCH_2.4234.8_ORF_3	2147	+	2	2033	2146	114	0.8356	0.309243785597838	5.00502685184819e-05
ALL_BATCH_2.4234.8_ORF_4	2147	+	3	1608	1685	78	0.6158	0.388044414778345	1.66180324752798e-05
ALL_BATCH_2.4234.11_ORF_1	1225	+	1	1111	1224	114	0.8356	0.309243785597838	0.00723566259216298
ALL_BATCH_2.4234.11_ORF_2	1225	+	2	686	763	78	0.6158	0.388044414778345	0.00241402157405849
ALL_BATCH_2.4235.1_ORF_1	1346	-	3	1125	970	156	0.682	0.222238620533711	0.00942329180731457
ALL_BATCH_2.4235.1_ORF_2	1346	+	1	1183	1308	126	0.4878	0.842602419220326	0.0132661152604513
ALL_BATCH_2.4235.1_ORF_3	1346	+	1	250	366	117	0.6903	0.0877917831168965	0.00217655109528427
ALL_BATCH_2.4235.1_ORF_4	1346	+	2	1013	1129	117	0.8157	0.00224986460831114	0.00200729941884202
ALL_BATCH_2.4235.1_ORF_5	1346	+	2	812	907	96	0.7644	0.344901677445586	0.00223918204759285
ALL_BATCH_2.4238.1_ORF_1	754	+	3	156	356	201	0.671	0.417999391321946	0.582844644929152
ALL_BATCH_2.4238.1_ORF_2	754	+	1	82	168	87	0.4927	0.785823796843718	0.0825378790795205
ALL_BATCH_2.4242.1_ORF_1	1252	+	3	198	365	168	0.3194	1.04521013242426	0.0971489115643595
ALL_BATCH_2.4242.1_ORF_2	1252	-	2	1035	883	153	0.6055	0.74518201457935	0.042863240492282
ALL_BATCH_2.4242.1_ORF_3	1252	-	1	607	497	111	0.7455	0.909618629673824	0.0206223093906782
ALL_BATCH_2.4242.1_ORF_4	1252	+	1	1075	1164	90	0.651	0.674961467711226	0.00595451314325308
ALL_BATCH_2.4242.1_ORF_5	1252	+	2	323	403	81	0.6672	0.769690163408117	0.00573559975599561
ALL_BATCH_2.4255.2_ORF_1	3699	+	1	274	2226	1953	0.9183	0.981859250629617	1
ALL_BATCH_2.4255.2_ORF_2	3699	-	2	3617	2742	876	0.9786	1.08352405662708	0.998515440906795
ALL_BATCH_2.4255.2_ORF_3	3699	-	2	1046	798	249	1.0602	1.00488398531232	4.01100813678519e-06
ALL_BATCH_2.4255.2_ORF_4	3699	+	2	545	694	150	0.7937	0.308712133068866	3.23900305944836e-08
ALL_BATCH_2.4255.2_ORF_5	3699	-	2	2507	2367	141	0.7125	0.593963256843894	4.41839785045494e-08
ALL_BATCH_2.4260.3_ORF_1	3168	+	3	1365	2807	1443	0.9888	1.09814978666164	0.999999999996751
ALL_BATCH_2.4260.3_ORF_2	3168	+	3	93	416	324	0.9786	0.766300708068843	0.000360131606413151
ALL_BATCH_2.4260.3_ORF_3	3168	-	3	1555	1358	198	0.9342	0.65297706878503	6.05601360351324e-06
ALL_BATCH_2.4260.3_ORF_4	3168	-	2	2789	2649	141	0.8817	0.0999527267395792	2.92194142572558e-07
ALL_BATCH_2.4260.3_ORF_5	3168	-	1	2325	2212	114	0.5994	0.406413621866223	2.02521648173836e-07
ALL_BATCH_2.4269.1_ORF_1	846	+	2	68	388	321	0.6111	1.04369131026784	0.992033854920419
ALL_BATCH_2.4269.1_ORF_2	846	+	3	105	251	147	0.9271	0.534243000462424	0.217306563546963
ALL_BATCH_2.4269.1_ORF_3	846	+	3	261	350	90	0.8138	-0.165016744382186	0.00896946797988
ALL_BATCH_2.4269.1_ORF_4	846	-	1	537	457	81	0.9123	0.672698233677808	0.049305314011701
ALL_BATCH_2.4274.1_ORF_1	409	-	2	294	199	96	0.6932	0.896465384384814	0.541084673817132
ALL_BATCH_2.4274.1_ORF_2	409	-	3	275	192	84	0.7827	0.297861531448218	0.18405839317896
ALL_BATCH_2.4278.1_ORF_1	746	+	1	484	588	105	0.6563	0.312407307458258	0.0594171870191851
ALL_BATCH_2.4281.1_ORF_1	2983	-	1	937	785	153	0.4507	-0.0216743598575996	5.78715854606749e-07
ALL_BATCH_2.4281.1_ORF_2	2983	-	3	2549	2397	153	0.5983	0.135173528074934	9.50731441266113e-07
